Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Indonesia,IDN,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,39.56521739,42.67912773,44.3231441,49.47049924,47.26720648,37.25085911,31.19679519,19.50381679,21.62248483,36.97478992,48.99597393,26.34376572,14.07204625,32.16048997,22.64488715,29.06152575,19.47657645,22.78931369,24.31948101,38.16732266,44.55742852,17.52593625,19.62218069,20.05650188,20.20227262,27.52371988,27.08068234,25.25487206,62.76287041,12.2333155,16.62313054,11.8708384,4.757902316,7.937719864,9.143972513,16.33516391,14.94318875,19.32512102,14.92286733,12.95179644,15.40228777,16.42978385,14.95499248,12.77969794,11.87951936,8.996990076,10.02849882,8.275528079,6.290289124,6.540404881,12.53366087,13.96643547,8.354912554
IDA only,IDX,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMN,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Broad money growth (annual %),FM.LBL.BMNY.ZG,,3.211716341,9.609161065,10.58369294,9.406448963,10.88792942,11.20704249,9.362155579,9.521158129,13.51677682,12.03269328,17.06042254,15.39446612,19.49617135,12.22533851,14.05195765,24.48557083,19.16387544,21.15282402,17.71100519,15.89767393,17.4508508,17.20393262,16.88716143,17.98440127,16.88324105,17.92745902,16.31780172,18.29061823,15.73017331,15.06661351,18.31695228,16.86249497,17.00766251,20.27772825,11.0111211,18.73627434,17.65675429,18.1730148,17.14918048,15.17170763,14.32055069,16.76116474,13.03361109,16.73233295,15.5999039,21.63314112,22.27150287,20.49520988,17.99583922,17.80217706,16.13758934,11.04569666,14.83153,10.5873816,10.61772456,6.800954124,10.43104371,10.51961998,10.51024843,12.4791379,11.29710567,
Not classified,INX,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Iran, Islamic Rep.",IRN,Broad money growth (annual %),FM.LBL.BMNY.ZG,,9.736892645,25.67378369,19.34270993,16.03267211,14.95374095,14.25946986,19.14861037,15.51857088,17.73933359,17.96277048,24.00672861,35.25289064,30.29109057,42.79901763,34.74856893,43.8973978,26.08770478,23.41157139,35.54404189,26.31080118,16.35915503,25.63845234,18.68148677,,,,19.26482535,20.0992746,22.52390844,17.98809241,25.57522558,24.38171928,30.25135946,33.29573038,30.09374457,32.45765963,23.68216969,20.38442839,21.49929378,35.37016972,29.3118175,28.41324341,27.26307572,28.68141303,32.84789075,36.35070047,33.89616028,11.8769181,27.03359276,24.58126221,20.16548884,33.9789195,26.03943021,35.09854237,24.36813009,27.95901454,,,,,,
Iraq,IRQ,Broad money growth (annual %),FM.LBL.BMNY.ZG,,3.255109765,8.504398827,10.54054054,1.833740831,18.44537815,7.606547408,6.028068193,10.33134938,14.48470209,5.133975666,7.405177604,13.4466866,25.61350535,42.52747973,38.99911073,21.84142602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.706583781,33.80054372,37.10527316,35.2150693,26.70399194,31.20627454,20.69449488,4.169426291,15.9670667,3.88416861,-9.099587009,7.026249793,2.642614006,2.728579641,8.439401522,15.91739029,16.66278157,
Iceland,ISL,Broad money growth (annual %),FM.LBL.BMNY.ZG,,26.02490131,25.06024096,14.31599229,3.874936794,25.21864707,11.88788535,20.49336962,8.667820069,23.34553946,23.85623727,20.78740157,18.27785873,32.44257485,28.62519507,28.95375393,32.87398306,44.05570133,48.42567874,57.21502549,65.31994598,24.88164269,70.29838056,80.1095315,34.15807681,53.48820589,31.89997228,36.87908042,30.54223144,50.6418215,14.10558794,15.91033192,3.898940949,6.533163481,2.036039164,2.520573164,6.189320357,9.352412409,15.19087279,17.25790022,10.73925986,15.1603125,14.74184571,22.36902306,16.35419681,26.2064499,60.11919121,5.854468096,32.0906531,2.470974392,-10.02115662,5.692728879,-4.568444774,4.654039688,5.786937813,5.572579344,-4.635265189,5.034190431,6.991795311,6.593995161,7.365364466,10.86720855,8.867714194
Israel,ISR,Broad money growth (annual %),FM.LBL.BMNY.ZG,,21.42857143,35.29411765,17.39130435,23.33333333,16.21621622,17.05426357,26.49006623,21.46596859,15.66091954,19.8757764,33.2642487,-13.40381026,22.65659866,41.6259315,37.10081204,40.69829171,63.1673501,3.908929332,57.73192813,142.5955733,829.3069777,141.8475642,206.870358,510.1844488,168.5459852,20.7508737,27.23778594,22.25129838,21.06806406,19.42292004,17.72588693,26.468268,21.96632631,24.59338598,21.67365105,24.98485223,14.95441392,19.65253555,15.53863747,8.020642905,8.610293847,11.04486922,-0.066776477,7.231006954,10.03201851,6.94490271,-20.42963723,12.51884975,5.78903719,3.132653655,11.55630536,6.300583612,8.526735404,11.82546267,4.216003833,5.757492231,5.206347786,4.207045697,7.515901836,22.01735045,15.39613898,6.576772085
Italy,ITA,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,JAM,Broad money growth (annual %),FM.LBL.BMNY.ZG,,-6.771653543,33.82390203,13.85632465,10.18417151,7.595271035,15.11940525,11.77760742,30.13012968,18.35595687,15.10921847,23.55011849,12.91247017,23.49660341,33.04479077,9.899706373,5.727882121,11.86894096,17.02132599,13.61375153,31.70864688,18.16121621,36.65937462,27.93103878,13.72056223,32.7594103,47.56346347,17.55712933,38.54795643,10.10618837,21.60158976,47.32024487,54.40889984,29.84765709,28.58321683,27.98717074,22.39473761,16.40170002,8.481529684,9.162127826,-6.967078908,26.22137999,14.37118422,11.00559012,16.28649975,7.280428479,15.47679809,14.61628216,5.154248375,9.907147387,5.584874923,4.832576968,8.699607418,12.8163984,6.747214313,13.39696882,13.4310373,11.25244721,9.891122286,9.671376631,18.47587125,13.47344223,8.521021369
Jordan,JOR,Broad money growth (annual %),FM.LBL.BMNY.ZG,,14.9870801,20.8988764,11.59386617,11.73433271,19.83192338,18.21673483,23.82668631,15.61112409,9.194736939,8.762969009,4.556110015,8.460604984,20.35980843,25.00269242,32.4707184,32.63959964,22.30497662,28.19978815,26.2708475,27.77340389,20.74864423,18.86120876,14.99911152,8.916745111,6.636340524,10.6236962,15.65636497,15.54602782,16.54727484,8.269464914,15.80369843,3.341534951,4.506643255,3.333096871,5.728396141,-0.909828668,7.641871299,6.315016402,15.50080099,7.623095434,8.102770809,8.590775448,16.61472133,10.46157285,21.4143478,12.8359407,12.42507813,21.09420907,24.28963353,9.223377478,2.697800119,-2.042080164,14.15544183,-4.161424953,7.54007365,4.343405255,-0.044576436,0.156451383,5.130433339,5.735275825,7.035692922,5.378428891
Japan,JPN,Broad money growth (annual %),FM.LBL.BMNY.ZG,,15.72825145,61.02437981,23.95909423,15.29436974,17.99089304,16.2597464,15.49639264,14.82784914,18.50385657,67.39153861,24.18499253,24.96889645,18.96793462,14.06086556,16.9649244,15.50528203,13.72572091,14.41174364,11.15230646,9.648167618,11.77422393,9.293882459,8.487452082,7.866937116,8.744637656,9.182877377,9.42756697,9.081662441,10.99318551,6.852240785,5.548686997,3.290458985,4.419345421,4.187131989,4.072829081,3.803948848,5.810078443,3.136390657,2.802242025,1.335564631,-17.2393877,0.923447005,0.540504186,0.621880971,0.21933756,-0.713636118,0.675827485,0.858167574,2.106388536,1.814560216,2.918055656,2.208911981,3.524882921,2.855782816,2.992415379,3.857303562,3.477614688,2.336613374,2.082435827,7.345062457,2.947269436,2.204255951
Kazakhstan,KAZ,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.9819468,108.2104769,20.85904458,24.05628962,-14.13291825,84.3701008,44.95936363,40.20280192,30.05576382,34.23353023,69.80872921,25.16387426,78.06007717,25.89402357,35.36569818,19.46809639,13.29614151,14.96443237,7.901539797,10.21880444,10.37562541,33.78026744,15.60630936,-1.728715085,6.974804614,2.44409671,16.86381431,20.79440859,13.94273389
Kenya,KEN,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,10.66312997,11.0738255,18.58394476,27.58199003,7.532599424,13.94595541,24.69983726,1.831753506,20.21312095,24.9572952,48.89954839,16.03152302,13.10928656,0.782663605,13.26361767,16.92618394,4.942041797,12.78620482,6.346285684,32.69897094,11.13019311,8.039236942,12.92083182,20.05728113,19.57273078,39.02143059,28.03343988,23.17787241,29.00047809,25.32505646,20.19466305,2.931251626,6.487695196,4.907897731,5.640363014,9.88881026,11.78729924,13.47166399,9.908371574,16.97190638,20.42304518,15.5488382,16.45732295,22.3616747,19.15205419,14.39232274,15.27832513,26.52126265,16.0698099,3.890410344,9.008327563,10.12298105,6.017497589,13.27328449,6.218815716,7.52712261
Kyrgyz Republic,KGZ,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8007282,32.18070851,17.52896064,33.67567993,11.72244584,11.31240352,33.87840661,33.36437597,32.0700234,9.899515643,50.17806537,35.40057952,7.749034639,22.22318113,21.14512588,14.90817589,23.82937936,22.76430152,3.022142594,14.90297467,14.58294213,17.90865229,5.522748354,12.83349887,23.88059183,19.11673607,30.59170384
Cambodia,KHM,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.55862764,43.59290869,40.44208496,16.59170837,15.73060136,17.27027877,26.89798219,20.52432081,31.08974338,15.43243743,28.34860287,15.81652154,40.54591039,61.83649685,5.446043934,35.58277435,21.29990714,3.937990321,39.41026983,21.82265182,31.49669795,16.9971856,20.99997846,23.14297123,26.55125175,18.15230733,15.28724727,16.40292144,8.193795534
Kiribati,KIR,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,12.98929056,20.89567683,12.05193605,15.10269866,2.001473233,26.27045322,19.82389061,-6.926844423,25.30792338,23.61362539,10.12479271,7.387696291,17.25199811,10.39700755,6.489569187,16.62432092,5.181362545,11.4193254,11.95054398,6.477379026,24.09928952,4.966264374,5.491847974,9.538258663,16.41506506,6.819637559,14.51187527,11.18553366,0.23270545,4.870867084,6.414922833,9.662900726,11.97376015,11.03585331,10.69165677,4.85679117,-0.439056634,-2.466062562,-2.573961685,-15.1175873,-8.123249568,8.860092008,3.739678448
"Korea, Rep.",KOR,Broad money growth (annual %),FM.LBL.BMNY.ZG,,45.91179386,25.31111273,7.29426796,14.80198466,52.61123073,61.65799907,61.74368383,72.37438067,60.98473251,27.42286419,20.84448118,33.81502784,36.41562875,24.03665204,28.23163037,33.4846556,39.70576344,34.97102643,24.58444902,26.89464498,25.02495123,27.01141394,15.24266235,7.705292454,15.62298881,18.44102624,19.05378377,21.49857682,19.81645344,17.17416986,21.88742131,14.94152543,16.58073504,18.67739093,15.5931842,15.82774423,14.14372368,27.02618514,27.37664013,25.42577465,85.2030808,13.9998912,2.980690242,6.308319987,6.989059377,12.51296086,10.81996453,11.9562037,9.88594854,5.978876476,5.475861962,4.806465484,4.638891332,8.144493066,8.190748186,7.123156016,5.1047409,6.718773832,7.896985354,9.823762184,12.93353755,4.000009773
Kuwait,KWT,Broad money growth (annual %),FM.LBL.BMNY.ZG,,25.12820513,20.28688525,0.851788756,15.37162162,5.368472426,41.36174155,5.373525557,20.14925373,-1.889233954,-3.481930889,14.45750205,17.86055396,8.650729335,27.65243334,30.16359918,36.92065986,28.57142857,24.33224963,16.01210008,26.29159853,41.43337066,12.58659937,7.64345208,5.540924032,-1.541735177,0.406695744,2.539868897,6.85838597,4.777041627,,,0.694732993,5.578938681,5.415461581,9.371338741,-0.59527038,3.88901772,-0.78125,1.607887249,6.319353998,12.80529572,4.754151695,7.826175794,12.34440458,11.98976776,21.65884745,19.09080744,15.77144401,13.419256,2.966072031,8.240770344,6.465812589,9.759547743,3.690838934,1.840907569,4.495987085,3.826587212,3.926373086,-1.235985308,2.658392335,,
Latin America & Caribbean (excluding high income),LAC,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.844043392,15.73332732,49.00516418,64.58894614,31.93137753,16.40216102,26.73155133,65.76232296,113.2837438,78.36319711,46.04060592,13.71637651,37.59897699,20.07480025,21.63632159,7.866184273,26.72102785,38.71790432,18.31059838,32.4064874,39.12896387,,,,,,,,,,,,
Lebanon,LBN,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,20.75507137,6.918649868,-2.432424569,3.492082426,7.373789765,14.50232134,23.63887782,20.99596231,21.15182754,23.86525281,11.16563136,5.116453794,28.13326424,20.03737353,26.99094996,31.85573141,40.14008041,20.19842959,27.10866449,23.58639596,56.14336619,171.9492771,354.2517026,47.80117569,13.36298153,55.05095925,43.8784101,114.1247957,33.14145096,25.33962681,16.4468019,26.35858688,19.55558799,16.11012228,11.67532039,9.837568684,7.465451266,8.064690496,13.0440177,10.09362968,4.494018574,7.796531416,12.41932838,14.77557576,19.62267616,12.10499932,5.470996318,6.970164284,6.882344821,5.904803159,5.064880602,7.432701196,4.206223676,,,,,
Liberia,LBR,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,-49.67693306,47.28760823,12.3021814,23.47610596,2.490511548,-23.28721087,-11.46335299,24.83419448,10.67671809,0.734853487,17.72455658,18.65544657,14.99065164,9.74070196,21.07459653,,,19.62024245,65.63861694,11.72090309,20.67013939,-6.232599703,-4.133748829,150.9872726,10.54136218,21.22023996,-5.112304815,-17.44271047,13.8578254,57.58495708,28.91571671,32.43195568,24.72892607,37.69241077,25.66161946,28.42399534,30.13969858,2.202179532,22.6450072,-7.953186858,8.710289744,-8.129628322,10.63870587,3.032534158,-7.39979861,2.403612815,,
Libya,LBY,Broad money growth (annual %),FM.LBL.BMNY.ZG,,20.27491409,17.42857143,17.81021898,27.98430401,50.94400516,28.16976694,24.46409208,26.59831122,32.02053888,18.84923817,45.3594683,20.25251822,29.8521578,56.45446573,4.854599519,29.85657464,25.49538109,14.86781753,35.86954943,26.63189843,15.73861527,-7.891391585,-5.027760479,0.173102197,27.04714778,-6.396630847,2.998794138,-4.620286416,11.28515906,18.98246158,-1.087751517,16.4938016,5.94488189,14.00070209,9.55713058,1.026672312,-3.704091729,3.805471272,7.401800375,3.105381287,4.315865855,6.106154544,6.500589062,13.76969329,29.00595159,14.07853149,38.04307286,49.19214766,17.41287869,-0.573334861,24.00042817,12.58263985,6.29444896,-0.338701264,12.50704492,22.07368061,24.74797305,-0.628715726,-1.853737402,15.18020094,-20.26376796,
St. Lucia,LCA,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,22.43893525,5.945037013,19.62170945,17.47087272,11.7700919,17.45975747,9.22289816,14.55358142,11.49578683,19.92730749,25.42828279,16.28607125,22.52069004,16.6278157,11.75519024,7.945198679,2.816018435,6.086934003,6.500113953,10.76723592,4.912300052,4.194476569,11.55850807,8.160894959,6.147047962,4.480392083,1.336631091,10.71186924,7.990599924,12.45622313,17.43189041,6.945119888,7.689133609,3.027834769,1.821177403,3.202694993,3.279204161,2.990424452,2.831476513,5.418200804,1.003189107,2.87487062,4.959961256,-8.341667135,-12.68966687,14.86439795,3.916814263
Latin America & Caribbean,LCN,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Broad money growth (annual %),FM.LBL.BMNY.ZG,,4.375804376,6.596794081,26.23481781,2.1717218,3.64573991,-2.020507939,11.15428773,8.918639758,5.270452639,8.374333033,10.63972633,15.64134424,2.846076962,11.960932,3.502452151,32.49119423,39.63097178,31.38479323,42.76632451,28.7102212,19.87259831,25.36565881,20.92273572,16.01664617,12.78859278,4.235078126,15.4393494,14.86262344,8.351303572,19.86990341,21.87171393,16.80340615,23.30642726,19.66729257,35.83221248,11.26041033,15.59372249,13.20863457,13.38956762,12.86480404,13.59213721,13.35752438,15.318795,19.61481337,19.05680244,17.83062851,16.56013421,8.457511306,18.61006196,15.79355064,49.98321853,17.62773614,16.22853388,14.50669809,17.03489287,16.18613223,17.40450491,11.41044894,8.323544318,,,
Lower middle income,LMC,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,25.57143459,27.97883626,17.83016096,14.97312869,21.70616187,14.00469666,10.43742569,26.60530286,14.08024466,9.738274681,10.23760662,10.58478416,22.32350741,10.88932208,9.810593178,17.1485255,14.76565047,15.53472029,-5.144148181,1.374204857,17.15627021,8.805491614,5.980640897,3.381334726,9.135618392,35.30609986,16.35033342,19.65226642,7.989329771,22.36618965,3.198285913,7.343280765,21.16379956,3.951046011,12.55824735,-4.838594711,25.52607363,10.69407763,-8.994942824,17.11882803,,
Late-demographic dividend,LTE,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,16.28925102,19.72941441,28.93001013,40.08404426,21.25029511,26.36575635,36.89018958,21.09977013,6.911636533,12.7036933,13.44524109,7.040426969,5.179690447,3.126936965,6.782724778,-1.368878087,7.810158415,8.093213103,12.25827067,8.872970491,12.16463078,24.51136646,9.844603454,2.290485102,11.82513795,14.52200336,22.59172343,25.83101788,17.7311371,10.43501653,-3.003822002,12.61476683,11.07851304,10.14199659,5.536634934,0.703661849,-0.695929453,4.388200094
St. Martin (French part),MAF,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Broad money growth (annual %),FM.LBL.BMNY.ZG,,5.261324042,15.52466071,6.70487106,1.584317938,6.872852234,-0.791491467,9.231862378,12.7079011,10.88787905,7.886465865,12.89637836,18.19396318,16.60607091,29.30785575,20.09463385,18.10312577,19.7113588,17.65471005,13.85067964,10.8298786,16.44481441,11.0848267,17.68386031,10.22215752,13.15026441,16.90019514,9.921195897,15.20570248,12.23086515,21.47845594,16.80284316,9.258568744,7.943647744,10.17863353,7.044225847,6.575307212,16.19076366,6.037737483,10.23928149,8.444172916,18.1143578,10.3158839,7.866024615,8.353980581,14.05838363,18.08860955,17.54713314,13.31147831,7.006974,4.195405743,6.438345872,4.518011101,3.088162985,6.19965031,5.690502032,4.736322589,5.545820788,4.060129461,3.77806066,8.361791419,5.093941927,7.963729416
Monaco,MCO,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.9594056,318.7843142,115.6676028,65.32223021,14.84612547,34.45779092,-8.264759757,42.86331282,41.7238136,34.11347122,36.50356274,30.36585821,38.1210711,34.43324531,23.57570628,39.81029115,15.85904444,3.168144044,13.62198148,10.60236627,20.8211023,26.51081898,5.081810502,-2.982447208,10.22312251,9.223629032,7.965808574,8.121622181,19.65549019,11.28149478,5.27126726
Madagascar,MDG,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,3.956292389,9.931134469,6.857896472,8.515890157,15.68382144,7.282603353,9.296891109,15.6266376,6.14553497,11.76731794,3.940894227,20.8126902,1.869113388,15.96507155,13.62910619,15.69214033,10.21391631,20.59791689,23.92779451,8.894227339,-9.093450758,24.02544979,13.26929932,25.62196628,18.44914253,22.43703951,33.68732339,4.481104251,31.10719192,22.26005557,24.2204423,52.55017205,16.21575693,15.95373931,20.81791614,6.192675451,19.1798182,17.15346754,23.8280965,7.956904997,8.813942104,25.22385031,2.246558874,30.91571417,21.30814728,12.23681894,10.11318017,11.75677989,16.93845264,7.570988896,3.647695837,10.77832792,16.52724631,18.47923458,18.09891823,11.95693577,6.978201637,11.04838579,10.93939632,13.74418243
Maldives,MDV,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,2.187171399,5.760919467,35.35161512,58.04828418,9.726964845,-11.09091721,-1.643224478,32.37074309,29.52236668,25.36185344,11.89874363,14.26046142,19.90717521,18.59305046,24.75745095,12.56037419,35.90384181,23.99358554,15.40687817,26.13363035,23.31937439,22.99832187,3.527676384,4.171970897,7.773689449,21.58464972,17.17928477,31.36789867,10.61266056,18.87193244,24.1010321,21.84819447,14.40927968,14.64203824,20.00928573,4.927922866,18.37410417,14.86830121,12.1147986,-0.182480036,5.156978926,3.382038228,9.529385114,14.19237495,26.18511194,6.037786931
Middle East & North Africa,MEA,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,Broad money growth (annual %),FM.LBL.BMNY.ZG,,13.15859856,13.18837154,16.68406766,16.82176092,9.145220588,9.038596491,11.93203759,12.52299908,18.36484415,16.76739769,12.96953564,16.96557141,25.01398993,21.9561325,26.37548174,54.22729517,4.384015668,35.01713873,35.82308926,38.20954255,50.23133319,54.36368805,63.50521793,69.10080721,41.96269982,71.01970597,141.5089163,-13.00882275,95.90397632,83.78549527,49.20842174,23.57252242,16.89960298,20.10819876,31.85574352,27.01118486,56.84953317,17.44889536,18.74792479,-4.487430895,18.84413571,5.071610438,9.342885395,13.04610643,9.968495525,6.69259611,10.14778437,8.898940673,11.52443575,12.76380386,9.978580745,10.08394555,8.27958287,12.19263795,12.18890483,12.3347319,11.2247048,4.528957051,4.700053589,13.44001459,9.507690063,7.324278335
Marshall Islands,MHL,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55.16089166,1.822172315,-0.210536869,23.89611694,13.01086604,31.22017723,22.24743677,66.62640902,-8.073608762,18.49564894,16.50707537,15.70869098,24.80665725,29.9119726,11.81820859,1.670175272,11.61597328,8.927827165,3.064179295,2.604872968,8.921608182,7.671880845,5.960730828,4.5902085,10.81550288,8.192198346,7.970427572,8.830692181,5.276307844
Mali,MLI,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,9.917910448,16.32154254,8.830911107,20.89992492,9.51071286,-4.6056629,3.643312102,11.77073091,7.639016165,11.76911289,8.784010237,51.99697513,19.86585343,11.45580323,15.36923119,23.11196126,16.74451577,4.472633505,3.025549973,11.74679475,20.70582377,34.51589061,8.679870517,6.059133417,-3.98168643,8.257037497,0.95357541,-4.894753745,13.09109032,2.964267707,8.370324205,39.20954415,7.305789207,24.46576441,8.903205525,4.176498786,1.006639806,12.50006541,20.38153935,25.64258484,21.59354734,-3.597729756,11.75451941,9.834812508,-1.250166834,-13.04959675,42.13013799,16.3316854,12.91862741,15.48594046,8.197284542,5.792406034,10.39295165,10.74451477,4.326518657,12.50691469,4.365737612,12.26079209,36.41251429,10.72051025
Malta,MLT,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,Broad money growth (annual %),FM.LBL.BMNY.ZG,,2.351485149,12.3337364,34.33799785,-7.732371795,-8.076422058,7.888521493,3.108581436,0.8492569,0.926315789,4.476428869,4.62404664,19.27025686,20.6016,22.21396731,18.66478506,10.48904989,4.321907601,15.68253968,16.6712404,16.98224156,20.41821655,13.16580397,15.60309849,17.6515635,-1.773703623,31.33800872,-24.65523041,29.92745536,32.21663875,37.65592516,36.89116481,34.18766054,26.9672044,33.20101173,38.93476746,39.04871357,28.07760694,33.66595002,29.53865553,42.44032348,43.64109828,35.58647715,0.733281308,32.09073882,27.3085475,27.31114362,29.92100735,14.89220419,30.63739218,42.49972682,30.60134018,32.55901693,31.4251476,20.95688998,30.67291739,17.44887373,20.54242235,14.57031427,15.54442608,18.17737712,,
Middle East & North Africa (excluding high income),MNA,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
